account_id,account_age_days,kyc_status,account_type,is_mule
ACC9C629562EC,131,FULL,CURRENT,False
ACC01B52599B9,123,FULL,SAVINGS,False
ACCBD9BA214F5,455,FULL,SAVINGS,False
ACCDDBB99D1EA,1646,FULL,SAVINGS,False
ACC7A1ECB12E2,563,FULL,SAVINGS,False
ACC002E66662B,239,FULL,SAVINGS,False
ACC46DF8DC1BF,2157,FULL,SAVINGS,False
ACCCE43DCF860,2021,FULL,CURRENT,False
ACCDD8639D683,1357,FULL,CURRENT,False
ACC5EAD3BCB0B,1986,FULL,CURRENT,False
ACC2459092DD9,1578,FULL,SAVINGS,False
ACCB8CEF73233,162,FULL,SAVINGS,False
ACCF75ACA1469,384,FULL,SAVINGS,False
ACC4E9F56E8FD,2296,FULL,SAVINGS,False
ACC6F90EB8717,182,FULL,SAVINGS,False
ACCB7CEE250AB,208,FULL,SAVINGS,False
ACCD915B899EF,178,MINIMAL,SAVINGS,False
ACCF115981A22,191,FULL,SAVINGS,False
ACC2D55DB511B,2169,MINIMAL,CURRENT,False
ACCFE49CBF643,871,FULL,CURRENT,False
ACC101BFD33B3,1130,FULL,WALLET,False
ACC718CDDD4D5,558,MINIMAL,SAVINGS,False
ACCD975EF9A2A,741,FULL,SAVINGS,False
ACCBF99BF3CCD,2430,FULL,SAVINGS,False
ACCA617309ED1,1278,FULL,SAVINGS,False
ACCD51B602C91,2461,FULL,SAVINGS,False
ACC7F8D7A8371,1552,FULL,SAVINGS,False
ACCB7184A93FA,1997,FULL,SAVINGS,False
ACCDE8CBEBFD1,523,FULL,SAVINGS,False
ACCCF4D777555,1976,FULL,CURRENT,False
ACC7CFBAA0F4C,1143,MINIMAL,SAVINGS,False
ACCBAC103B614,511,MINIMAL,CURRENT,False
ACC66D3B91BC2,136,FULL,SAVINGS,False
ACC4E76A10C69,2023,FULL,SAVINGS,False
ACC21CA8AED56,1153,FULL,CURRENT,False
ACC8885FF0DE3,1362,FULL,SAVINGS,False
ACC580A58B70C,2255,FULL,SAVINGS,False
ACC860B428D9B,365,FULL,SAVINGS,False
ACCDCEE01B3E1,300,FULL,SAVINGS,False
ACCDB175146D6,1286,MINIMAL,SAVINGS,False
ACCF636F5F71C,50,FULL,SAVINGS,False
ACCDBC0349407,457,FULL,CURRENT,False
ACC8101907F51,586,FULL,WALLET,False
ACC59B01E16CA,914,FULL,SAVINGS,False
ACC61013DA7B0,882,FULL,SAVINGS,False
ACCBB1AA01B9C,2095,FULL,SAVINGS,False
ACC1FFBD5A617,453,FULL,SAVINGS,False
ACC481162B823,513,FULL,SAVINGS,False
ACC78D60C345F,1849,FULL,SAVINGS,False
ACC7B48CD0C3C,2708,FULL,SAVINGS,False
ACCFC22E14FAE,144,FULL,SAVINGS,False
ACCCC90330FD3,2610,FULL,SAVINGS,False
ACCAB106BC8FC,1276,FULL,CURRENT,False
ACCF91D9C7082,228,FULL,CURRENT,False
ACC6CB2FA33A3,106,FULL,CURRENT,False
ACC54D7444147,1900,FULL,SAVINGS,False
ACCC9A8B231D3,1213,MINIMAL,SAVINGS,False
ACC7DA7AFDB31,96,FULL,SAVINGS,False
ACC571C4681B2,1644,FULL,SAVINGS,False
ACC3C3931DBC4,2374,FULL,SAVINGS,False
ACCA37B0945F6,2903,FULL,CURRENT,False
ACCA2974E32B1,1532,MINIMAL,SAVINGS,False
ACC1FD2A0499A,399,FULL,SAVINGS,False
ACC145751EE8B,36,FULL,SAVINGS,False
ACC9BF0F17E8A,1866,FULL,SAVINGS,False
ACC183DAF13EA,1885,FULL,CURRENT,False
ACC23F459AD6B,549,FULL,SAVINGS,False
ACCE8C7751E84,1694,FULL,CURRENT,False
ACCB09ED26B11,1609,FULL,SAVINGS,False
ACCE0D92EB393,3000,FULL,SAVINGS,False
ACCAC4D7B9D04,833,FULL,CURRENT,False
ACCCC1115FA66,2772,FULL,SAVINGS,False
ACCFA7CDD732C,207,FULL,CURRENT,False
ACCDDAA48CB87,1857,MINIMAL,CURRENT,False
ACC035FACED05,2620,MINIMAL,WALLET,False
ACCC0A5E0BD60,818,FULL,WALLET,False
ACC0B4D81EF21,107,FULL,SAVINGS,False
ACCBE0D6D83FE,1631,FULL,SAVINGS,False
ACC58A068AEB5,149,FULL,SAVINGS,False
ACCBE1A9EF93E,2721,FULL,CURRENT,False
ACC9BBB1EB8E1,399,FULL,SAVINGS,False
ACCCC9F2DD0A4,2374,FULL,SAVINGS,False
ACC8F5FEABE8A,1020,MINIMAL,SAVINGS,False
ACCC893CEBAA4,2790,FULL,SAVINGS,False
ACCBEA9EA1B1C,2711,FULL,WALLET,False
ACC3559C4D98D,1259,FULL,SAVINGS,False
ACC9DC7CC6571,1909,FULL,SAVINGS,False
ACCB4AE126C68,1602,FULL,SAVINGS,False
ACCD2E65E78E2,1632,MINIMAL,SAVINGS,False
ACC50FB4E248E,1348,FULL,CURRENT,False
ACCFB26C95210,2243,FULL,SAVINGS,False
ACC8B59BEB570,2174,FULL,SAVINGS,False
ACC3254D7DA14,1920,FULL,SAVINGS,False
ACC90CDA4B36B,749,FULL,SAVINGS,False
ACC585C16655A,2405,MINIMAL,CURRENT,False
ACC9612FB2DC9,1747,FULL,SAVINGS,False
ACCED33512DD2,230,FULL,SAVINGS,False
ACCB792F66EB8,424,FULL,SAVINGS,False
ACCB0D4C69B1D,2062,FULL,SAVINGS,False
ACC40785AEC2F,500,FULL,SAVINGS,False
ACCAB67CAB8BC,604,FULL,SAVINGS,False
ACC19E1D90695,1271,FULL,CURRENT,False
ACCA7C779DC18,797,FULL,SAVINGS,False
ACCC9F44BA6AF,752,MINIMAL,SAVINGS,False
ACC3784CA49ED,2803,FULL,WALLET,False
ACC7E13DCE587,2896,FULL,SAVINGS,False
ACCE7A8327D01,1824,MINIMAL,WALLET,False
ACCA65A04535C,2682,FULL,CURRENT,False
ACCE3C5257F66,790,FULL,CURRENT,False
ACCA4C2033A37,299,MINIMAL,SAVINGS,False
ACC0AEDC959A9,2931,FULL,WALLET,False
ACC7F109D865D,484,FULL,SAVINGS,False
ACCB349820779,1234,FULL,SAVINGS,False
ACC81983C2542,1317,FULL,SAVINGS,False
ACC2CFED04150,1447,FULL,SAVINGS,False
ACC18B1943C1A,873,MINIMAL,SAVINGS,False
ACC7B781B354F,119,MINIMAL,SAVINGS,False
ACCBD0031AC4D,39,FULL,SAVINGS,False
ACC2853EB1DE2,1417,FULL,SAVINGS,False
ACC8AA8BDB1E4,1894,FULL,SAVINGS,False
ACC991C8D6EC1,1677,FULL,SAVINGS,False
ACC6F7A3CC256,558,FULL,SAVINGS,False
ACC003B282311,2302,FULL,WALLET,False
ACC572E4869BB,1358,FULL,SAVINGS,False
ACC3842DD3A63,540,MINIMAL,SAVINGS,False
ACC3AC80650EE,464,FULL,SAVINGS,False
ACCC2F7A81351,2653,FULL,SAVINGS,False
ACCCE9CA302A2,2976,MINIMAL,SAVINGS,False
ACCAE4F82B7B7,2480,FULL,WALLET,False
ACC54C9197937,2457,FULL,SAVINGS,False
ACC3D4D0507F7,2276,FULL,SAVINGS,False
ACCED659C3DF4,2912,FULL,SAVINGS,False
ACCEA9BFAE333,795,FULL,WALLET,False
ACC376D084742,2849,FULL,CURRENT,False
ACCC6A8EB78DF,2115,FULL,SAVINGS,False
ACCAA7C6735B6,1790,FULL,SAVINGS,False
ACC823A125C3F,1324,FULL,SAVINGS,False
ACCD2595EF891,1545,MINIMAL,CURRENT,False
ACCB4A5588832,2869,FULL,SAVINGS,False
ACCC1551E018A,1703,FULL,CURRENT,False
ACC8106BE1D1B,374,FULL,SAVINGS,False
ACCA430D8598D,1317,MINIMAL,SAVINGS,False
ACC7D2D2B79C5,487,FULL,SAVINGS,False
ACC7D442E1D44,2452,FULL,SAVINGS,False
ACC0654A1539B,281,FULL,WALLET,False
ACC8414E71107,1183,FULL,SAVINGS,False
ACC86796F8ECA,836,FULL,SAVINGS,False
ACC573700021B,1083,FULL,CURRENT,False
ACCC2C8765F7B,904,MINIMAL,SAVINGS,False
ACC4D34F71EB3,284,MINIMAL,CURRENT,False
ACCD9D560D887,1995,FULL,SAVINGS,False
ACCA650BEDEE1,2731,MINIMAL,SAVINGS,False
ACC153ACD8350,2358,FULL,WALLET,False
ACCBCCE8C67C5,1076,FULL,SAVINGS,False
ACCED641B5D5A,1814,FULL,WALLET,False
ACCB438E721E5,2167,FULL,SAVINGS,False
ACCF51BBE8D38,1520,FULL,SAVINGS,False
ACC9A42CD0840,1496,FULL,CURRENT,False
ACCF0FBE35F71,1086,FULL,CURRENT,False
ACC1BE9692CA2,1244,FULL,SAVINGS,False
ACC1DD4473F74,1245,FULL,WALLET,False
ACCA4D4477879,2294,FULL,SAVINGS,False
ACCDEF130A6EE,2532,MINIMAL,SAVINGS,False
ACCB462D961C8,2754,FULL,SAVINGS,False
ACC929F0FF982,442,FULL,SAVINGS,False
ACCAB4AA3DDDA,1774,FULL,SAVINGS,False
ACC5879C1272C,2920,FULL,CURRENT,False
ACCDC9AB32971,388,FULL,SAVINGS,False
ACC19D8EB0101,984,FULL,CURRENT,False
ACCA0E6F9D11E,481,FULL,SAVINGS,False
ACCF992908C1D,2968,FULL,SAVINGS,False
ACC1CBB212274,1006,FULL,SAVINGS,False
ACCAC7662691F,1095,MINIMAL,SAVINGS,False
ACC836580F1E1,1406,FULL,SAVINGS,False
ACC2070A01C4A,280,FULL,SAVINGS,False
ACCBD8A9DAC76,1274,FULL,SAVINGS,False
ACC1188BA946B,901,FULL,SAVINGS,False
ACCD3FEA5F931,362,FULL,SAVINGS,False
ACCEE1AB1B3AC,736,FULL,SAVINGS,False
ACCB963CD21EA,1052,MINIMAL,SAVINGS,False
ACCA370FB48C2,1999,MINIMAL,SAVINGS,False
ACC075A0425C5,1578,FULL,CURRENT,False
ACCF9B5D76AB3,1137,FULL,SAVINGS,False
ACC2FD30F644E,2748,FULL,WALLET,False
ACC2DD4EF6E3C,2596,FULL,SAVINGS,False
ACC40A513A0E4,2504,FULL,CURRENT,False
ACC3B54D8DC11,633,FULL,SAVINGS,False
ACC3B78E913D1,2093,FULL,SAVINGS,False
ACC2577ADE178,582,FULL,SAVINGS,False
ACC85FFF52028,449,FULL,CURRENT,False
ACCC0586BBB8A,167,FULL,CURRENT,False
ACCCE6FD2500F,2417,FULL,CURRENT,False
ACCCD73A9BBAB,2397,MINIMAL,WALLET,False
ACC1A59C5F266,2661,FULL,SAVINGS,False
ACC7011646E7C,2933,FULL,WALLET,False
ACCAF08D51B9C,472,FULL,SAVINGS,False
ACCDD2EDFDC83,495,FULL,SAVINGS,False
ACCE52CA1DC7D,2002,FULL,SAVINGS,False
ACCB2DEC7F723,247,FULL,SAVINGS,False
ACCACA5D2B96E,2936,FULL,SAVINGS,False
ACCE39250D171,2320,FULL,SAVINGS,False
ACC092CEAE12B,1240,FULL,SAVINGS,False
ACC79EBCA8878,2570,FULL,CURRENT,False
ACCC4EE4252EE,2514,FULL,SAVINGS,False
ACC2A6B39AECC,2837,FULL,SAVINGS,False
ACC17EAF43038,2498,FULL,SAVINGS,False
ACC41893C5908,1645,FULL,SAVINGS,False
ACCCD1A7101B8,2443,FULL,SAVINGS,False
ACC4B6C07B460,293,FULL,SAVINGS,False
ACC642B0A1F71,1656,FULL,SAVINGS,False
ACC71B3614B7A,2426,FULL,SAVINGS,False
ACC8373254E23,2744,FULL,CURRENT,False
ACCDD722C9B4C,2064,FULL,SAVINGS,False
ACC2CBD19CCD0,2528,FULL,SAVINGS,False
ACCC4321A7F89,1186,FULL,SAVINGS,False
ACC0D3F6FD1D5,2827,FULL,SAVINGS,False
ACCA085953B38,1453,MINIMAL,WALLET,False
ACC353B64BD90,160,FULL,SAVINGS,False
ACCAB3BDA53A8,777,MINIMAL,SAVINGS,False
ACCABD3B4BCEE,256,FULL,SAVINGS,False
ACC658650241D,2170,MINIMAL,SAVINGS,False
ACCCD6150DD98,2808,FULL,SAVINGS,False
ACC73D493884A,1452,FULL,SAVINGS,False
ACC0531E60625,545,FULL,CURRENT,False
ACC224F17FF08,983,FULL,SAVINGS,False
ACC2EFD68D423,2040,FULL,SAVINGS,False
ACC40CE799146,119,FULL,CURRENT,False
ACC289234561D,2502,FULL,CURRENT,False
ACC34A0FCE933,1391,FULL,SAVINGS,False
ACC1A4EF4D92B,1754,FULL,SAVINGS,False
ACC2F9E9FC587,1497,FULL,SAVINGS,False
ACC8DD7DFBDF1,339,FULL,SAVINGS,False
ACCB79C69834B,207,FULL,SAVINGS,False
ACCD17C561D24,1578,FULL,SAVINGS,False
ACC80F5907347,1253,FULL,CURRENT,False
ACCA3BC2B00A0,1969,FULL,SAVINGS,False
ACCCEA8C5019E,2692,FULL,CURRENT,False
ACC94AA30863B,2070,FULL,WALLET,False
ACCE2811D614C,525,FULL,CURRENT,False
ACC082AD5D635,506,FULL,SAVINGS,False
ACC6707C4D1AE,293,MINIMAL,CURRENT,False
ACCFBFEC368E1,1293,FULL,SAVINGS,False
ACC383BA5FC65,1464,MINIMAL,SAVINGS,False
ACC95DA5F5BD9,316,FULL,SAVINGS,False
ACC0F30F07952,2470,FULL,SAVINGS,False
ACC762278DDCB,287,FULL,CURRENT,False
ACC0542C6B464,2247,FULL,WALLET,False
ACCAB4D769ACE,950,FULL,SAVINGS,False
ACC048AEA3622,1636,FULL,SAVINGS,False
ACCC692BB5B6B,2472,MINIMAL,SAVINGS,False
ACC2DCF8698C7,488,FULL,CURRENT,False
ACCD53C77CAA4,2002,FULL,SAVINGS,False
ACC58DAE17BB7,980,MINIMAL,SAVINGS,False
ACCA7414F03F9,569,FULL,SAVINGS,False
ACC5635BDC48C,1828,FULL,SAVINGS,False
ACC813D547178,356,MINIMAL,WALLET,False
ACCDED9326E38,754,FULL,SAVINGS,False
ACC95524E4F4F,2137,FULL,SAVINGS,False
ACC7565997E20,1860,FULL,SAVINGS,False
ACCBC548A8CD6,822,MINIMAL,SAVINGS,False
ACC1E58D4AF6C,1516,MINIMAL,SAVINGS,False
ACCBEB2C160A4,2506,FULL,SAVINGS,False
ACC6942B0EE0D,1851,FULL,CURRENT,False
ACC2095C73ED8,1079,FULL,CURRENT,False
ACCBAE1131BF4,2736,FULL,SAVINGS,False
ACC44F65E8F1C,729,MINIMAL,SAVINGS,False
ACCF14D82E8D9,86,FULL,CURRENT,False
ACCA9C65FABA4,2456,FULL,SAVINGS,False
ACC681F4ED601,1161,FULL,SAVINGS,False
ACCAE4747FCDE,263,FULL,WALLET,False
ACC66BBF7DC5B,1794,FULL,CURRENT,False
ACC643314D799,1964,FULL,CURRENT,False
ACC10DBF64880,2873,FULL,SAVINGS,False
ACC167F8FEEDD,869,MINIMAL,SAVINGS,False
ACCA0BD20021B,2879,FULL,SAVINGS,False
ACCFDE2919412,1283,FULL,SAVINGS,False
ACC93ED8D4A35,2671,FULL,CURRENT,False
ACC3EA5CF77A4,398,FULL,SAVINGS,False
ACC256CBD07DB,2663,FULL,SAVINGS,False
ACC7B42C946C9,1582,FULL,WALLET,False
ACC631F7DD2D9,2946,FULL,SAVINGS,False
ACCE9A883FE4F,2252,FULL,SAVINGS,False
ACC121D83C793,1492,FULL,SAVINGS,False
ACC886D5BFB7A,1068,FULL,SAVINGS,False
ACCA700FBD6AA,2045,MINIMAL,SAVINGS,False
ACC18954970C4,2682,FULL,SAVINGS,False
ACCD034EB6DF8,562,FULL,SAVINGS,False
ACCA6C74E3AF6,40,FULL,CURRENT,False
ACC5B3D4F952A,612,MINIMAL,SAVINGS,False
ACCEF62EB676C,1992,FULL,SAVINGS,False
ACC3732086003,1380,FULL,SAVINGS,False
ACC24E7BE76AF,1061,FULL,SAVINGS,False
ACC3C1E044798,1624,FULL,SAVINGS,False
ACC9471EFB3F4,1918,MINIMAL,CURRENT,False
ACC315C43F6E8,1581,FULL,SAVINGS,False
ACC4845B60A69,428,MINIMAL,SAVINGS,False
ACC475EF76C6B,1167,FULL,CURRENT,False
ACC4BAE1B0D98,441,FULL,SAVINGS,False
ACC275581E343,1951,FULL,SAVINGS,False
ACCF5C7CDE6A3,1707,FULL,SAVINGS,False
ACC7B5E26662A,770,FULL,CURRENT,False
ACC86E097451F,130,FULL,CURRENT,False
ACC5D679FE50B,2566,MINIMAL,SAVINGS,False
ACCDA0B4E7897,1433,MINIMAL,CURRENT,False
ACC387A25CF19,573,FULL,SAVINGS,False
ACC3DE78CE158,978,MINIMAL,SAVINGS,False
ACC85BEC841B7,475,MINIMAL,SAVINGS,False
ACC652722F49D,2075,FULL,SAVINGS,False
ACCD4C9521F7A,483,FULL,CURRENT,False
ACC8032AE6933,2524,MINIMAL,SAVINGS,False
ACCD1C1D302A5,1898,FULL,SAVINGS,False
ACC8A53AE3D18,2454,FULL,CURRENT,False
ACC80C39FDF92,2352,FULL,WALLET,False
ACC2CBE87DDD0,1585,FULL,SAVINGS,False
ACC1B433856DD,2516,FULL,SAVINGS,False
ACC87266873BF,169,FULL,SAVINGS,False
ACC224DD097B2,1681,FULL,CURRENT,False
ACC2C7B83EBB4,986,MINIMAL,SAVINGS,False
ACC8DF38C574D,181,FULL,SAVINGS,False
ACC9E9D630C45,295,FULL,SAVINGS,False
ACC8813FF1611,691,FULL,CURRENT,False
ACC0A34866161,192,MINIMAL,CURRENT,False
ACC1E2BB5DCA8,2613,FULL,WALLET,False
ACC85B0871CB8,2480,MINIMAL,SAVINGS,False
ACCCF655EC4CF,1041,FULL,SAVINGS,False
ACC7EC060DA28,2560,FULL,SAVINGS,False
ACCC228133357,2753,MINIMAL,SAVINGS,False
ACC482B590F53,799,FULL,CURRENT,False
ACC30EDD9BEA3,248,MINIMAL,CURRENT,False
ACC2018139D5A,2692,FULL,SAVINGS,False
ACC71E88A7747,2436,FULL,SAVINGS,False
ACCB62DC462F5,237,FULL,WALLET,False
ACCF857B04225,1014,FULL,SAVINGS,False
ACC6D56079FA9,719,FULL,WALLET,False
ACC7FF9A5A6C6,2724,FULL,SAVINGS,False
ACC18E9AF5B9A,2427,FULL,WALLET,False
ACCCBAFA1E6CB,1048,FULL,SAVINGS,False
ACC2FC388E412,2181,FULL,SAVINGS,False
ACCDD3547F33A,1094,FULL,SAVINGS,False
ACC72A1F5F2AC,1400,FULL,SAVINGS,False
ACCCB3DD6FC77,1665,FULL,CURRENT,False
ACC23C92E002F,2903,FULL,SAVINGS,False
ACCCBCFDD259C,2175,FULL,SAVINGS,False
ACC6EAED8D332,1736,FULL,SAVINGS,False
ACC36DB178609,459,MINIMAL,SAVINGS,False
ACC286DD3B002,2591,FULL,SAVINGS,False
ACCB821E170D1,281,FULL,CURRENT,False
ACC2402C0AC34,2520,FULL,SAVINGS,False
ACC5328DF827D,2709,FULL,SAVINGS,False
ACC47DE36FE9E,2627,FULL,SAVINGS,False
ACC66E1EE264F,927,FULL,CURRENT,False
ACC1B3634693C,2852,FULL,SAVINGS,False
ACC4241DC38C2,1544,FULL,SAVINGS,False
ACC2E766FF0C4,284,FULL,SAVINGS,False
ACCDC97FA84AC,2530,FULL,SAVINGS,False
ACC94C41C5A6F,1561,FULL,SAVINGS,False
ACC5EE29AEE89,2601,FULL,CURRENT,False
ACCDF75C356BD,2614,FULL,SAVINGS,False
ACCA7D168EDDC,1005,MINIMAL,SAVINGS,False
ACC2BA580DF61,429,FULL,SAVINGS,False
ACCF791407419,1242,FULL,SAVINGS,False
ACC38150C3997,986,FULL,SAVINGS,False
ACC5BC78FB8C6,635,FULL,SAVINGS,False
ACC7429D77ADE,194,FULL,SAVINGS,False
ACCD9038F0125,86,FULL,CURRENT,False
ACC051ADDAB53,1764,FULL,CURRENT,False
ACCDFC4ACBEB2,2318,FULL,SAVINGS,False
ACC96EAF5A5F7,585,FULL,CURRENT,False
ACCC9123A7E9D,2416,FULL,CURRENT,False
ACC097B6AF9E7,2283,FULL,SAVINGS,False
ACC7FAEF9615A,2084,FULL,WALLET,False
ACC3898ED56BD,156,FULL,SAVINGS,False
ACC344134D0C3,1271,FULL,SAVINGS,False
ACC88C4A60568,2212,FULL,WALLET,False
ACCDFF5426002,1785,FULL,SAVINGS,False
ACC172BC3A82C,2801,MINIMAL,CURRENT,False
ACC11AB9FF555,2428,FULL,CURRENT,False
ACC0A4C52E439,1866,MINIMAL,SAVINGS,False
ACCB72EEAED37,1823,FULL,CURRENT,False
ACCC4054C4D79,1730,FULL,SAVINGS,False
ACC528ADFCFC4,671,FULL,CURRENT,False
ACCFFA26F7373,1088,FULL,SAVINGS,False
ACCCF4D9C6690,1682,FULL,CURRENT,False
ACC75F0E0FF7D,1022,MINIMAL,SAVINGS,False
ACC14C5F78C56,1708,FULL,CURRENT,False
ACC9EAC840B3A,2833,FULL,SAVINGS,False
ACC65EC08B3FD,363,MINIMAL,CURRENT,False
ACC33639D0CA6,843,FULL,SAVINGS,False
ACC3E90A3BC72,1355,FULL,SAVINGS,False
ACCA403F1FF2B,214,FULL,CURRENT,False
ACC04D78633AF,737,FULL,WALLET,False
ACC3997543E5D,2525,FULL,SAVINGS,False
ACCCE9F5DFAB7,149,FULL,SAVINGS,False
ACCB864B9E8CD,1901,FULL,SAVINGS,False
ACCB4840B5AAB,2351,FULL,SAVINGS,False
ACC57A0322740,1225,FULL,SAVINGS,False
ACC6368D45450,1190,FULL,SAVINGS,False
ACCE0901B9470,162,FULL,SAVINGS,False
ACCD859605B65,920,FULL,CURRENT,False
ACCBC9AAB7A80,1797,FULL,WALLET,False
ACC8D4DF2738F,232,FULL,SAVINGS,False
ACC3D3923A5DF,1624,MINIMAL,SAVINGS,False
ACCB8B98DFA07,1749,FULL,SAVINGS,False
ACCACA745BB6F,344,MINIMAL,SAVINGS,False
ACC4F17F1801F,2543,FULL,SAVINGS,False
ACC6BCE97F4C5,760,MINIMAL,WALLET,False
ACC50E958C6A6,1353,FULL,SAVINGS,False
ACC1DF48943F8,2972,FULL,SAVINGS,False
ACC06554E8615,2933,FULL,SAVINGS,False
ACC5BCB6AFC54,690,FULL,CURRENT,False
ACC0C7C07716C,2344,FULL,SAVINGS,False
ACC99CE61E406,35,FULL,SAVINGS,False
ACC68748D1494,2182,FULL,CURRENT,False
ACC7EBD4FFA32,2676,FULL,SAVINGS,False
ACCD840F7E075,216,FULL,CURRENT,False
ACCA12EA384B0,2318,FULL,SAVINGS,False
ACC46CC8ECAA0,1657,FULL,SAVINGS,False
ACC4CC5CF7275,988,FULL,SAVINGS,False
ACCE49BD4E42B,2978,FULL,CURRENT,False
ACCF83D916E96,1126,FULL,WALLET,False
ACC3588552134,2775,FULL,SAVINGS,False
ACC21C7E4406E,763,FULL,SAVINGS,False
ACC3D168C8B1A,2248,FULL,CURRENT,False
ACC7ABF4F6ABC,891,FULL,WALLET,False
ACCA3048D4D54,677,FULL,SAVINGS,False
ACC6D4D560D13,2017,MINIMAL,CURRENT,False
ACC31C0812E45,34,FULL,SAVINGS,False
ACC2FC548B5C5,1369,FULL,SAVINGS,False
ACC395B6D9B5F,1714,FULL,SAVINGS,False
ACCC21782F8AC,1690,FULL,SAVINGS,False
ACC2672E0287B,2724,FULL,CURRENT,False
ACCE998673C96,1133,FULL,SAVINGS,False
ACCC1F0145269,2592,FULL,SAVINGS,False
ACC3F035DDC3C,2730,MINIMAL,SAVINGS,False
ACC52938CD65F,689,FULL,SAVINGS,False
ACCCFADD59EF4,1116,FULL,SAVINGS,False
ACC5C8518B5DD,1811,FULL,CURRENT,False
ACC2E39B73F0B,2333,FULL,SAVINGS,False
ACCEE46BA32F4,2285,MINIMAL,SAVINGS,False
ACC19755370E3,66,FULL,SAVINGS,False
ACC2FAC833297,2522,FULL,SAVINGS,False
ACC11BD2C0E70,1934,FULL,SAVINGS,False
ACCB5FAD9AE8A,89,FULL,WALLET,False
ACCA7F6223254,1815,MINIMAL,SAVINGS,False
ACC3E1B512DC3,1969,FULL,SAVINGS,False
ACC3F9B4F50F4,1547,FULL,SAVINGS,False
ACC5306E80D61,493,FULL,SAVINGS,False
ACC8A1C06AC69,1732,FULL,SAVINGS,False
ACC6F275B38FA,2284,FULL,SAVINGS,False
ACC74B8C4E7A7,527,FULL,SAVINGS,False
ACC764EE5BB32,2277,FULL,SAVINGS,False
ACC843D198FEF,1637,FULL,WALLET,False
ACCA38D184790,136,FULL,CURRENT,False
ACC2784A32C75,2320,FULL,SAVINGS,False
ACCF7EB82B3CC,1917,FULL,CURRENT,False
ACCDBF620F8EE,1221,MINIMAL,SAVINGS,False
ACC18891632E4,1199,MINIMAL,WALLET,False
ACC235D0F5F50,713,FULL,SAVINGS,False
ACC8626DFA79B,2444,FULL,WALLET,False
ACC920D58DDD7,1006,FULL,SAVINGS,False
ACC9F7230C6C0,743,FULL,SAVINGS,False
ACCAAFB9ADA06,2584,FULL,SAVINGS,False
ACC85ACCF6834,264,FULL,SAVINGS,False
ACC125842EE5F,515,FULL,CURRENT,False
ACCAE7F7864C6,2945,FULL,SAVINGS,False
ACC665996BB8B,1523,FULL,SAVINGS,False
ACC5538614189,213,MINIMAL,CURRENT,False
ACC0E496D52EF,808,FULL,SAVINGS,False
ACC6A5FC40773,86,FULL,SAVINGS,False
ACC4565F6C78F,1761,MINIMAL,SAVINGS,False
ACCDA57AAD70F,853,MINIMAL,SAVINGS,False
ACCFEBB3A206A,2653,FULL,WALLET,False
ACC9B6DFE2BF3,2433,FULL,SAVINGS,False
ACC60EC03F6BA,2374,FULL,SAVINGS,False
ACCBFF2893F71,2458,FULL,CURRENT,False
ACCDE2A7C66A4,434,FULL,SAVINGS,False
ACC3541FF1A07,207,FULL,SAVINGS,False
ACCCAB5BCF792,2881,MINIMAL,CURRENT,False
ACCF87D3735DD,1499,FULL,SAVINGS,False
ACC3B2B04447B,2941,FULL,CURRENT,False
ACC661EE2B01F,2140,FULL,WALLET,False
ACCE20FDF6EFF,331,FULL,SAVINGS,False
ACCFBB7878CA9,2496,FULL,SAVINGS,False
ACC38A21B0EAC,2423,FULL,WALLET,False
ACC8B675EED51,830,FULL,WALLET,False
ACCE06BC30B13,1338,FULL,SAVINGS,False
ACC56017AE4BE,781,FULL,SAVINGS,False
ACC2FF474E0DA,1581,FULL,CURRENT,False
ACCC545B5DE5A,718,FULL,SAVINGS,False
ACCDC59C3A1D9,2310,FULL,CURRENT,False
ACC76A097C96B,2102,FULL,SAVINGS,False
ACCED98366816,2913,FULL,CURRENT,False
ACC1654C351B6,1129,FULL,SAVINGS,False
ACCE489DCB014,318,FULL,WALLET,False
ACCDC87D02F8B,2474,FULL,CURRENT,False
ACC0B1F0B2E29,737,FULL,CURRENT,False
ACC5A81EBF48F,1555,FULL,SAVINGS,False
ACC0CA52969BA,2640,FULL,WALLET,False
ACCC7207E173C,2519,MINIMAL,SAVINGS,False
ACC606AB9E743,1475,FULL,CURRENT,False
ACCB22EF877F4,1552,FULL,CURRENT,False
ACCCDF063A1CD,1628,MINIMAL,WALLET,False
ACCC649E55A1C,857,FULL,SAVINGS,False
ACC9CFBCC0938,498,FULL,WALLET,False
ACC0075402027,869,FULL,SAVINGS,False
ACC1261A775BC,2580,MINIMAL,SAVINGS,False
ACC15B2479255,134,FULL,CURRENT,False
ACC711FDF7327,2057,FULL,CURRENT,False
ACC759E98D710,915,FULL,SAVINGS,False
ACCCE5A29B545,1046,FULL,SAVINGS,False
ACCA110B5E474,360,FULL,SAVINGS,False
ACCF03A99BBB8,2914,FULL,SAVINGS,False
ACC0CF055D87C,215,FULL,SAVINGS,False
ACC60AFD56635,2538,FULL,SAVINGS,False
ACC655EF0F7B9,1490,FULL,SAVINGS,False
ACC2CBE192163,1786,MINIMAL,WALLET,False
ACCB5AB0EEF72,2492,FULL,SAVINGS,False
ACC98A06597EB,31,FULL,SAVINGS,False
ACC7A1778E673,425,FULL,SAVINGS,False
ACCA7D3818018,1641,FULL,SAVINGS,False
